geneID;pegID;gFam
CS_10302;0004.peg.10302;gfam_81
CS_09389;0004.peg.9389;gfam_81
CS_06977;0004.peg.6977;gfam_81
CT04_05632;1001.peg.5632;gfam_81
CT04_07564;1001.peg.7564;gfam_81
CT04_00987;1001.peg.987;gfam_81
CBS495_02333;1002.peg.2333;gfam_81
CBS495_00363;1002.peg.363;gfam_81
CBS495_07941;1002.peg.7941;gfam_81
CBS130_00692;1003.peg.692;gfam_81
CBS130_07344;1003.peg.7344;gfam_81
CBS130_09444;1003.peg.9444;gfam_81
CBS127_10098;1004.peg.10098;gfam_81
CBS127_05188;1004.peg.5188;gfam_81
CBS127_09060;1004.peg.9060;gfam_81
CBS168_00363;1005.peg.363;gfam_81
CBS168_08101;1005.peg.8101;gfam_81
CBS168_08916;1005.peg.8916;gfam_81
GLRG_09911T0;0001.peg.9911;gfam_81
CH063_08310T0;0005.peg.8310;gfam_81
CH063_15598T0;0005.peg.15598;gfam_81
GLRG_01061T0;0001.peg.1061;gfam_85
GLRG_06638T0;0001.peg.6638;gfam_85
CGGC5_14415;0002.peg.14346;gfam_85
CGGC5_3156;0002.peg.3148;gfam_85
CGGC5_7729;0002.peg.7702;gfam_85
Cob_11616;0003.peg.11611;gfam_85
Cob_08563;0003.peg.8559;gfam_85
CS_10554;0004.peg.10554;gfam_85
CS_05796;0004.peg.5796;gfam_85
CH063_07811T0;0005.peg.7811;gfam_85
CH063_08373T0;0005.peg.8373;gfam_85
CT04_10961;1001.peg.10961;gfam_85
CT04_12896;1001.peg.12895;gfam_85
CT04_12551;1001.peg.12551;gfam_85
CBS495_03412;1002.peg.3412;gfam_85
CBS495_07812;1002.peg.7812;gfam_85
CBS495_08108;1002.peg.8108;gfam_85
CBS130_01223;1003.peg.1223;gfam_85
CBS130_05681;1003.peg.5681;gfam_85
CBS130_06306;1003.peg.6306;gfam_85
CBS127_02711;1004.peg.2711;gfam_85
CBS127_00590;1004.peg.590;gfam_85
CBS127_06023;1004.peg.6023;gfam_85
CBS168_04359;1005.peg.4359;gfam_85
CBS168_05966;1005.peg.5966;gfam_85
CBS168_00643;1005.peg.643;gfam_85
CS_04428;0004.peg.4428;gfam_85
Cob_11327;0003.peg.11323;gfam_86
Cob_07098;0003.peg.7094;gfam_86
GLRG_11453T0;0001.peg.11453;gfam_87
GLRG_08815T0;0001.peg.8815;gfam_87
GLRG_08843T0;0001.peg.8843;gfam_87
CGGC5_5892;0002.peg.5873;gfam_87
CGGC5_6122;0002.peg.6103;gfam_87
CGGC5_6189;0002.peg.6170;gfam_87
Cob_08420;0003.peg.8416;gfam_87
Cob_07733;0003.peg.7729;gfam_87
CS_12654;0004.peg.12654;gfam_87
CS_02762;0004.peg.2762;gfam_87
CS_04088;0004.peg.4088;gfam_87
CH063_03201T0;0005.peg.3201;gfam_87
CH063_00950T0;0005.peg.950;gfam_87
CT04_13002;1001.peg.13001;gfam_87
CT04_03999;1001.peg.3999;gfam_87
CT04_06225;1001.peg.6225;gfam_87
CBS495_11838;1002.peg.11838;gfam_87
CBS495_01198;1002.peg.1198;gfam_87
CBS495_00692;1002.peg.692;gfam_87
CBS130_11528;1003.peg.11528;gfam_87
CBS130_01382;1003.peg.1382;gfam_87
CBS127_06253;1004.peg.6253;gfam_87
CBS127_07948;1004.peg.7948;gfam_87
CBS168_06479;1005.peg.6479;gfam_87
CBS168_08480;1005.peg.8480;gfam_87
CBS168_08510;1005.peg.8510;gfam_87
GLRG_00924T0;0001.peg.924;gfam_90
CGGC5_12172;0002.peg.12129;gfam_90
CGGC5_4974;0002.peg.4960;gfam_90
Cob_11273;0003.peg.11269;gfam_90
Cob_00921;0003.peg.920;gfam_90
CBS495_03258;1002.peg.3258;gfam_90
CBS130_01801;1003.peg.1801;gfam_90
CBS127_00877;1004.peg.877;gfam_90
CGGC5_13789;0002.peg.13729;gfam_90
CS_09104;0004.peg.9104;gfam_90
CT04_03089;1001.peg.3089;gfam_90
CBS168_01275;1005.peg.1275;gfam_90
CGGC5_2977;0002.peg.2970;gfam_90
GLRG_07525T0;0001.peg.7525;gfam_92
GLRG_09468T0;0001.peg.9468;gfam_92
Cob_00182;0003.peg.182;gfam_92
Cob_02300;0003.peg.2298;gfam_92
Cob_03714;0003.peg.3712;gfam_92
CS_00128;0004.peg.128;gfam_92
CS_04401;0004.peg.4401;gfam_92
CS_05231;0004.peg.5231;gfam_92
CT04_11189;1001.peg.11189;gfam_92
CT04_02941;1001.peg.2941;gfam_92
CT04_07956;1001.peg.7956;gfam_92
CBS495_10738;1002.peg.10738;gfam_92
CBS495_01811;1002.peg.1811;gfam_92
CBS495_06285;1002.peg.6285;gfam_92
CBS130_03658;1003.peg.3658;gfam_92
CBS130_05342;1003.peg.5342;gfam_92
CBS130_08069;1003.peg.8069;gfam_92
CBS127_02431;1004.peg.2431;gfam_92
CBS127_03617;1004.peg.3617;gfam_92
CBS127_07593;1004.peg.7593;gfam_92
CBS168_01525;1005.peg.1525;gfam_92
CBS168_02355;1005.peg.2355;gfam_92
CBS168_03315;1005.peg.3315;gfam_92
CGGC5_8715;0002.peg.8684;gfam_92
CH063_06929T0;0005.peg.6929;gfam_92
CGGC5_6208;0002.peg.6189;gfam_92
CGGC5_12666;0002.peg.12619;gfam_94
CGGC5_9655;0002.peg.9620;gfam_94
Cob_12231;0003.peg.12226;gfam_94
Cob_02399;0003.peg.2397;gfam_94
Cob_00346;0003.peg.346;gfam_94
CS_02746;0004.peg.2746;gfam_94
CS_03013;0004.peg.3013;gfam_94
CS_09298;0004.peg.9298;gfam_94
CH063_10829T0;0005.peg.10829;gfam_94
CH063_01767T0;0005.peg.1767;gfam_94
CT04_00170;1001.peg.170;gfam_94
CT04_08365;1001.peg.8365;gfam_94
CT04_02718;1001.peg.2718;gfam_94
CBS495_00149;1002.peg.149;gfam_94
CBS495_07511;1002.peg.7511;gfam_94
CBS495_04604;1002.peg.4604;gfam_94
CBS130_02011;1003.peg.2011;gfam_94
CBS130_04345;1003.peg.4345;gfam_94
CBS130_02654;1003.peg.2654;gfam_94
CBS127_02460;1004.peg.2460;gfam_94
CBS127_04180;1004.peg.4180;gfam_94
CBS127_00088;1004.peg.88;gfam_94
CBS168_01441;1005.peg.1441;gfam_94
CBS168_08409;1005.peg.8409;gfam_94
CBS168_00150;1005.peg.150;gfam_94
GLRG_07181T0;0001.peg.7181;gfam_94
CGGC5_13278;0002.peg.13227;gfam_94
GLRG_09093T0;0001.peg.9093;gfam_94
CH063_13271T0;0005.peg.13271;gfam_94
Cob_04198;0003.peg.4196;gfam_96
CS_12506;0004.peg.12506;gfam_96
CT04_10307;1001.peg.10307;gfam_96
CBS495_01647;1002.peg.1647;gfam_96
CBS130_11192;1003.peg.11192;gfam_96
CBS127_11600;1004.peg.11600;gfam_96
CBS168_07956;1005.peg.7956;gfam_96
GLRG_10653T0;0001.peg.10653;gfam_96
Cob_02692;0003.peg.2690;gfam_96
CS_12507;0004.peg.12507;gfam_96
CH063_13728T0;0005.peg.13728;gfam_96
CT04_10306;1001.peg.10306;gfam_96
CBS495_01646;1002.peg.1646;gfam_96
CBS130_11193;1003.peg.11193;gfam_96
CBS127_11599;1004.peg.11599;gfam_96
CBS168_07955;1005.peg.7955;gfam_96
CH063_09346T0;0005.peg.9346;gfam_96
CGGC5_13242;0002.peg.13191;gfam_97
CGGC5_9042;0002.peg.9010;gfam_100
CT04_12929;1001.peg.12928;gfam_100
GLRG_06648T0;0001.peg.6648;gfam_101
GLRG_07173T0;0001.peg.7173;gfam_101
CGGC5_14068;0002.peg.14002;gfam_101
CGGC5_1922;0002.peg.1917;gfam_101
Cob_00328;0003.peg.328;gfam_101
CS_11184;0004.peg.11184;gfam_101
CT04_13137;1001.peg.13136;gfam_101
CT04_08462;1001.peg.8462;gfam_101
CBS495_00140;1002.peg.140;gfam_101
CBS495_08121;1002.peg.8121;gfam_101
CBS127_02724;1004.peg.2724;gfam_101
CBS127_04171;1004.peg.4171;gfam_101
CBS168_00141;1005.peg.141;gfam_101
CBS168_00656;1005.peg.656;gfam_101
CH063_10690T0;0005.peg.10690;gfam_101
CBS130_02645;1003.peg.2645;gfam_101
GLRG_07172T0;0001.peg.7172;gfam_101
CGGC5_14017;0002.peg.13951;gfam_101
CS_11183;0004.peg.11183;gfam_101
CBS495_00139;1002.peg.139;gfam_101
CBS130_02644;1003.peg.2644;gfam_101
CBS127_04170;1004.peg.4170;gfam_101
CBS168_00140;1005.peg.140;gfam_101
CGGC5_6160;0002.peg.6141;gfam_102
Cob_00013;0003.peg.13;gfam_102
Cob_06276;0003.peg.6273;gfam_107
CT04_02293;1001.peg.2293;gfam_107
CT04_08155;1001.peg.8155;gfam_107
CBS495_11018;1002.peg.11018;gfam_107
CBS495_05270;1002.peg.5270;gfam_107
CBS130_11759;1003.peg.11759;gfam_107
CBS130_00464;1003.peg.464;gfam_107
CBS127_11027;1004.peg.11027;gfam_107
CBS127_06624;1004.peg.6624;gfam_107
CBS168_02293;1005.peg.2293;gfam_107
CBS168_08214;1005.peg.8214;gfam_107
CGGC5_10810;0002.peg.10770;gfam_107
CS_05195;0004.peg.5195;gfam_107
CH063_06789T0;0005.peg.6789;gfam_107
CT04_05318;1001.peg.5318;gfam_108
CBS495_01574;1002.peg.1574;gfam_108
CBS127_04617;1004.peg.4617;gfam_108
CBS168_03856;1005.peg.3856;gfam_108
GLRG_06743T0;0001.peg.6743;gfam_108
CGGC5_5117;0002.peg.5103;gfam_108
CBS130_03161;1003.peg.3161;gfam_108
CH063_02139T0;0005.peg.2139;gfam_112
CT04_03058;1001.peg.3058;gfam_112
CT04_08522;1001.peg.8522;gfam_112
CBS495_03224;1002.peg.3224;gfam_112
CBS495_04247;1002.peg.4247;gfam_112
CBS130_01835;1003.peg.1835;gfam_112
CBS130_04537;1003.peg.4537;gfam_112
CBS127_06770;1004.peg.6770;gfam_112
CBS127_00842;1004.peg.842;gfam_112
CBS168_12616;1005.peg.12616;gfam_112
CBS168_01309;1005.peg.1309;gfam_112
CGGC5_13545;0002.peg.13488;gfam_115
CGGC5_6124;0002.peg.6105;gfam_115
CGGC5_2244;0002.peg.2239;gfam_115
Cob_06977;0003.peg.6973;gfam_115
Cob_07052;0003.peg.7048;gfam_115
Cob_08422;0003.peg.8418;gfam_115
CS_02761;0004.peg.2761;gfam_115
CS_03755;0004.peg.3755;gfam_115
CT04_10829;1001.peg.10829;gfam_115
CT04_04029;1001.peg.4029;gfam_115
CBS495_01199;1002.peg.1199;gfam_115
CBS495_12444;1002.peg.12444;gfam_115
CBS495_03087;1002.peg.3087;gfam_115
CBS130_12961;1003.peg.12961;gfam_115
CBS130_01383;1003.peg.1383;gfam_115
CBS130_04146;1003.peg.4146;gfam_115
CBS127_06254;1004.peg.6254;gfam_115
CBS127_09593;1004.peg.9593;gfam_115
CBS168_06480;1005.peg.6480;gfam_115
CBS168_07917;1005.peg.7917;gfam_115
GLRG_11452T0;0001.peg.11452;gfam_115
CH063_03200T0;0005.peg.3200;gfam_115
GLRG_06159T0;0001.peg.6159;gfam_115
CH063_03312T0;0005.peg.3312;gfam_115
CGGC5_14221;0002.peg.14155;gfam_123
CGGC5_2451;0002.peg.2445;gfam_123
CH063_11771T0;0005.peg.11771;gfam_123
CH063_05460T0;0005.peg.5460;gfam_123
CT04_10816;1001.peg.10816;gfam_123
CT04_01759;1001.peg.1759;gfam_123
CBS495_07860;1002.peg.7860;gfam_123
CBS495_08933;1002.peg.8933;gfam_123
CBS127_05975;1004.peg.5975;gfam_123
CBS127_00988;1004.peg.988;gfam_123
GLRG_01017T0;0001.peg.1017;gfam_123
CGGC5_14985;0002.peg.14912;gfam_123
CS_06163;0004.peg.6163;gfam_123
CBS130_01684;1003.peg.1684;gfam_123
CBS168_10025;1005.peg.10025;gfam_123
CBS130_11137;1003.peg.11137;gfam_123
CS_08886;0004.peg.8886;gfam_123
GLRG_00351T0;0001.peg.351;gfam_130
GLRG_09011T0;0001.peg.9011;gfam_130
CGGC5_10955;0002.peg.10915;gfam_130
CGGC5_2715;0002.peg.2709;gfam_130
CGGC5_5258;0002.peg.5244;gfam_130
Cob_01443;0003.peg.1442;gfam_130
Cob_05259;0003.peg.5256;gfam_130
CS_07344;0004.peg.7344;gfam_130
CS_09306;0004.peg.9306;gfam_130
CH063_12149T0;0005.peg.12149;gfam_130
CH063_09962T0;0005.peg.9962;gfam_130
CT04_12950;1001.peg.12949;gfam_130
CT04_04247;1001.peg.4247;gfam_130
CBS495_12890;1002.peg.12890;gfam_130
CBS495_02675;1002.peg.2675;gfam_130
CBS495_09983;1002.peg.9983;gfam_130
CBS130_10780;1003.peg.10780;gfam_130
CBS130_06376;1003.peg.6376;gfam_130
CBS127_00385;1004.peg.385;gfam_130
CBS127_09248;1004.peg.9248;gfam_130
CBS168_11455;1005.peg.11455;gfam_130
CBS168_06847;1005.peg.6847;gfam_130
CS_09546;0004.peg.9546;gfam_130
CGGC5_14175;0002.peg.14109;gfam_136
Cob_03594;0003.peg.3592;gfam_136
Cob_04409;0003.peg.4407;gfam_136
CS_00556;0004.peg.556;gfam_136
CT04_09811;1001.peg.9811;gfam_136
CBS495_05446;1002.peg.5446;gfam_136
CBS130_02067;1003.peg.2067;gfam_136
CBS127_07502;1004.peg.7502;gfam_136
CBS168_12284;1005.peg.12284;gfam_136
GLRG_03570T0;0001.peg.3570;gfam_136
CT04_08995;1001.peg.8995;gfam_136
CBS495_06417;1002.peg.6417;gfam_136
CBS130_05030;1003.peg.5030;gfam_136
CBS127_01159;1004.peg.1159;gfam_136
CBS168_05264;1005.peg.5264;gfam_136
Cob_11343;0003.peg.11339;gfam_137
Cob_07104;0003.peg.7100;gfam_137
CS_07720;0004.peg.7720;gfam_137
CT04_03509;1001.peg.3509;gfam_137
CBS495_11179;1002.peg.11179;gfam_137
CBS130_06700;1003.peg.6700;gfam_137
CBS127_08190;1004.peg.8190;gfam_137
CBS168_08446;1005.peg.8446;gfam_137
GLRG_10297T0;0001.peg.10297;gfam_137
CH063_12324T0;0005.peg.12324;gfam_141
CGGC5_11648;0002.peg.11605;gfam_142
CH063_06341T0;0005.peg.6341;gfam_144
CH063_09351T0;0005.peg.9351;gfam_144
GLRG_02579T0;0001.peg.2579;gfam_149
GLRG_06813T0;0001.peg.6813;gfam_149
CGGC5_5012;0002.peg.4998;gfam_149
CGGC5_7434;0002.peg.7408;gfam_149
CGGC5_8800;0002.peg.8769;gfam_149
CS_02802;0004.peg.2802;gfam_149
CS_06015;0004.peg.6015;gfam_149
CT04_11484;1001.peg.11484;gfam_149
CT04_02043;1001.peg.2043;gfam_149
CBS495_01160;1002.peg.1160;gfam_149
CBS495_01275;1002.peg.1275;gfam_149
CBS130_01344;1003.peg.1344;gfam_149
CBS130_07430;1003.peg.7430;gfam_149
CBS127_05008;1004.peg.5008;gfam_149
CBS127_06215;1004.peg.6215;gfam_149
CBS168_11178;1005.peg.11178;gfam_149
CBS168_09547;1005.peg.9547;gfam_149
Cob_11316;0003.peg.11312;gfam_149
CH063_05430T0;0005.peg.5430;gfam_149
GLRG_02619T0;0001.peg.2619;gfam_150
GLRG_08671T0;0001.peg.8671;gfam_150
CGGC5_14933;0002.peg.14860;gfam_150
CGGC5_2891;0002.peg.2884;gfam_150
CGGC5_7035;0002.peg.7010;gfam_150
Cob_13216;0003.peg.13211;gfam_150
Cob_05582;0003.peg.5579;gfam_150
CS_08529;0004.peg.8529;gfam_150
CH063_15137T0;0005.peg.15137;gfam_150
CH063_04684T0;0005.peg.4684;gfam_150
CT04_11345;1001.peg.11345;gfam_150
CT04_04628;1001.peg.4628;gfam_150
CBS495_07740;1002.peg.7740;gfam_150
CBS495_08766;1002.peg.8766;gfam_150
CBS130_03240;1003.peg.3240;gfam_150
CBS130_07469;1003.peg.7469;gfam_150
CBS127_05047;1004.peg.5047;gfam_150
CBS127_09219;1004.peg.9219;gfam_150
CBS168_06767;1005.peg.6767;gfam_150
CBS168_07246;1005.peg.7246;gfam_150
GLRG_05705T0;0001.peg.5705;gfam_153
CGGC5_14633;0002.peg.14563;gfam_153
CGGC5_4334;0002.peg.4323;gfam_153
CS_11586;0004.peg.11586;gfam_153
CS_05261;0004.peg.5261;gfam_153
CS_07268;0004.peg.7268;gfam_153
CT04_12170;1001.peg.12170;gfam_153
CT04_02821;1001.peg.2821;gfam_153
CBS495_04742;1002.peg.4742;gfam_153
CBS495_05101;1002.peg.5101;gfam_153
CBS130_10696;1003.peg.10696;gfam_153
CBS130_08126;1003.peg.8126;gfam_153
CBS127_10169;1004.peg.10169;gfam_153
CBS127_03591;1004.peg.3591;gfam_153
CBS168_01551;1005.peg.1551;gfam_153
CBS168_04263;1005.peg.4263;gfam_153
CH063_14967T0;0005.peg.14967;gfam_153
CH063_04562T0;0005.peg.4562;gfam_153
GLRG_09725T0;0001.peg.9725;gfam_155
CGGC5_12956;0002.peg.12908;gfam_158
CGGC5_2947;0002.peg.2940;gfam_158
Cob_03851;0003.peg.3849;gfam_158
Cob_03987;0003.peg.3985;gfam_158
CS_02307;0004.peg.2307;gfam_158
CS_08194;0004.peg.8194;gfam_158
CH063_02493T0;0005.peg.2493;gfam_158
CH063_03185T0;0005.peg.3185;gfam_158
CT04_05770;1001.peg.5770;gfam_158
CT04_06495;1001.peg.6495;gfam_158
CBS495_06633;1002.peg.6633;gfam_158
CBS495_08631;1002.peg.8631;gfam_158
CBS130_04244;1003.peg.4244;gfam_158
CBS130_06509;1003.peg.6509;gfam_158
CBS127_12000;1004.peg.12000;gfam_158
CBS127_03975;1004.peg.3975;gfam_158
CBS168_06577;1005.peg.6577;gfam_158
CBS168_09174;1005.peg.9174;gfam_158
GLRG_05210T0;0001.peg.5210;gfam_158
GLRG_08310T0;0001.peg.8310;gfam_158
CGGC5_2325;0002.peg.2319;gfam_159
CGGC5_244;0002.peg.244;gfam_159
GLRG_08569T0;0001.peg.8569;gfam_159
CGGC5_10871;0002.peg.10831;gfam_159
Cob_07200;0003.peg.7196;gfam_159
CS_06842;0004.peg.6842;gfam_159
CH063_02686T0;0005.peg.2686;gfam_159
CT04_02917;1001.peg.2917;gfam_159
CBS495_04866;1002.peg.4866;gfam_159
CBS130_05594;1003.peg.5594;gfam_159
CBS127_08786;1004.peg.8786;gfam_159
CBS168_04445;1005.peg.4445;gfam_159
Cob_02470;0003.peg.2468;gfam_159
CGGC5_4419;0002.peg.4408;gfam_164
CS_08856;0004.peg.8856;gfam_164
CT04_10542;1001.peg.10542;gfam_164
CBS495_06876;1002.peg.6876;gfam_164
CBS130_05451;1003.peg.5451;gfam_164
CBS127_11078;1004.peg.11078;gfam_164
CBS168_07556;1005.peg.7556;gfam_164
GLRG_10053T0;0001.peg.10053;gfam_165
GLRG_00904T0;0001.peg.904;gfam_165
CGGC5_3157;0002.peg.3149;gfam_165
CGGC5_3750;0002.peg.3741;gfam_165
Cob_11617;0003.peg.11612;gfam_165
Cob_08702;0003.peg.8698;gfam_165
CS_10553;0004.peg.10553;gfam_165
CS_07550;0004.peg.7550;gfam_165
CH063_07810T0;0005.peg.7810;gfam_165
CH063_07981T0;0005.peg.7981;gfam_165
CT04_01777;1001.peg.1777;gfam_165
CT04_00038;1001.peg.38;gfam_165
CBS495_06903;1002.peg.6903;gfam_165
CBS495_07813;1002.peg.7813;gfam_165
CBS130_05424;1003.peg.5424;gfam_165
CBS130_05682;1003.peg.5682;gfam_165
CBS127_06022;1004.peg.6022;gfam_165
CBS127_09774;1004.peg.9774;gfam_165
CBS168_04358;1005.peg.4358;gfam_165
CBS168_07528;1005.peg.7528;gfam_165
GLRG_01774T0;0001.peg.1774;gfam_170
Cob_00101;0003.peg.101;gfam_170
Cob_09829;0003.peg.9825;gfam_170
CS_02922;0004.peg.2922;gfam_170
CS_03465;0004.peg.3465;gfam_170
CT04_10973;1001.peg.10973;gfam_170
CT04_02211;1001.peg.2211;gfam_170
CBS495_02670;1002.peg.2670;gfam_170
CBS495_06660;1002.peg.6660;gfam_170
CBS130_02189;1003.peg.2189;gfam_170
CBS130_08466;1003.peg.8466;gfam_170
CBS127_03820;1004.peg.3820;gfam_170
CBS127_05852;1004.peg.5852;gfam_170
CBS168_12723;1005.peg.12723;gfam_170
CBS168_03383;1005.peg.3383;gfam_170
CGGC5_11493;0002.peg.11450;gfam_170
CH063_14188T0;0005.peg.14188;gfam_170
CH063_06718T0;0005.peg.6718;gfam_170
CGGC5_10316;0002.peg.10277;gfam_170
CH063_08168T0;0005.peg.8168;gfam_172
GLRG_02142T0;0001.peg.2142;gfam_173
GLRG_05443T0;0001.peg.5443;gfam_173
CS_00620;0004.peg.620;gfam_173
CH063_00232T0;0005.peg.232;gfam_173
CH063_00952T0;0005.peg.952;gfam_173
CT04_04206;1001.peg.4206;gfam_173
CBS495_11502;1002.peg.11502;gfam_173
CBS495_06827;1002.peg.6827;gfam_173
CBS130_02130;1003.peg.2130;gfam_173
CBS130_07246;1003.peg.7246;gfam_173
CBS127_11373;1004.peg.11373;gfam_173
CBS168_11983;1005.peg.11983;gfam_173
CGGC5_13318;0002.peg.13266;gfam_173
Cob_04785;0003.peg.4783;gfam_173
CGGC5_3239;0002.peg.3231;gfam_173
Cob_01113;0003.peg.1112;gfam_173
GLRG_04158T0;0001.peg.4158;gfam_179
GLRG_04766T0;0001.peg.4766;gfam_179
CGGC5_11414;0002.peg.11371;gfam_179
CGGC5_270;0002.peg.269;gfam_179
CGGC5_4217;0002.peg.4206;gfam_179
Cob_12982;0003.peg.12977;gfam_179
Cob_09392;0003.peg.9388;gfam_179
CS_00032;0004.peg.32;gfam_179
CS_08036;0004.peg.8036;gfam_179
CH063_05571T0;0005.peg.5571;gfam_179
CH063_09677T0;0005.peg.9677;gfam_179
CT04_11909;1001.peg.11909;gfam_179
CT04_02358;1001.peg.2358;gfam_179
CBS495_11747;1002.peg.11747;gfam_179
CBS495_11988;1002.peg.11988;gfam_179
CBS130_04007;1003.peg.4007;gfam_179
CBS130_07588;1003.peg.7588;gfam_179
CBS127_11797;1004.peg.11797;gfam_179
CBS127_01609;1004.peg.1609;gfam_179
CBS168_03213;1005.peg.3213;gfam_179
CBS168_07081;1005.peg.7081;gfam_179
CGGC5_10267;0002.peg.10228;gfam_190
CGGC5_13634;0002.peg.13576;gfam_190
CGGC5_1397;0002.peg.1395;gfam_190
Cob_00395;0003.peg.395;gfam_190
CS_10278;0004.peg.10278;gfam_190
CH063_10053T0;0005.peg.10053;gfam_190
CT04_01706;1001.peg.1706;gfam_190
CBS495_02202;1002.peg.2202;gfam_190
CBS130_11460;1003.peg.11460;gfam_190
CBS127_03062;1004.peg.3062;gfam_190
CBS168_02167;1005.peg.2167;gfam_190
CGGC5_11390;0002.peg.11347;gfam_192
CGGC5_9090;0002.peg.9058;gfam_192
Cob_11147;0003.peg.11143;gfam_192
Cob_00148;0003.peg.148;gfam_192
CS_00239;0004.peg.239;gfam_192
CS_04489;0004.peg.4489;gfam_192
CT04_08477;1001.peg.8477;gfam_192
CT04_00899;1001.peg.899;gfam_192
CBS495_08141;1002.peg.8141;gfam_192
CBS495_08504;1002.peg.8504;gfam_192
CBS130_06338;1003.peg.6338;gfam_192
CBS130_09204;1003.peg.9204;gfam_192
CBS127_02744;1004.peg.2744;gfam_192
CBS127_08553;1004.peg.8553;gfam_192
CBS168_02599;1005.peg.2599;gfam_192
CBS168_00676;1005.peg.676;gfam_192
GLRG_07406T0;0001.peg.7406;gfam_192
CH063_08265T0;0005.peg.8265;gfam_192
CH063_15610T0;0005.peg.15610;gfam_192
CBS130_12384;1003.peg.12384;gfam_193
CBS168_11734;1005.peg.11734;gfam_193
CGGC5_12327;0002.peg.12282;gfam_194
CGGC5_5782;0002.peg.5764;gfam_194
CS_01119;0004.peg.1119;gfam_194
CS_11342;0004.peg.11342;gfam_194
CT04_03510;1001.peg.3510;gfam_194
CT04_07720;1001.peg.7720;gfam_194
CBS495_11163;1002.peg.11163;gfam_194
CBS495_08283;1002.peg.8283;gfam_194
CBS130_06475;1003.peg.6475;gfam_194
CBS130_06716;1003.peg.6716;gfam_194
CBS127_07362;1004.peg.7362;gfam_194
CBS127_08206;1004.peg.8206;gfam_194
CBS168_06611;1005.peg.6611;gfam_194
CBS168_08430;1005.peg.8430;gfam_194
GLRG_08346T0;0001.peg.8346;gfam_194
Cob_10457;0003.peg.10453;gfam_194
Cob_12666;0003.peg.12661;gfam_194
CH063_10321T0;0005.peg.10321;gfam_194
CH063_00263T0;0005.peg.263;gfam_194
CGGC5_12898;0002.peg.12850;gfam_195
CGGC5_14467;0002.peg.14397;gfam_195
CBS495_12791;1002.peg.12791;gfam_195
CBS495_05630;1002.peg.5630;gfam_195
GLRG_07749T0;0001.peg.7749;gfam_195
CS_03961;0004.peg.3961;gfam_195
CH063_00541T0;0005.peg.541;gfam_195
CT04_10070;1001.peg.10070;gfam_195
CBS130_06764;1003.peg.6764;gfam_195
CBS127_02293;1004.peg.2293;gfam_195
CBS168_00478;1005.peg.478;gfam_195
CH063_08644T0;0005.peg.8644;gfam_197
GLRG_01823T0;0001.peg.1823;gfam_200
CGGC5_9078;0002.peg.9046;gfam_200
Cob_00157;0003.peg.157;gfam_200
CS_04494;0004.peg.4494;gfam_200
CH063_09240T0;0005.peg.9240;gfam_200
CS_06449;0004.peg.6449;gfam_201
CT04_12195;1001.peg.12195;gfam_201
CBS495_00985;1002.peg.985;gfam_201
CBS130_00433;1003.peg.433;gfam_201
CBS127_08108;1004.peg.8108;gfam_201
CBS168_00758;1005.peg.758;gfam_201
GLRG_04901T0;0001.peg.4901;gfam_201
Cob_08948;0003.peg.8944;gfam_201
CH063_13426T0;0005.peg.13426;gfam_201
CS_12817;0004.peg.12817;gfam_204
CT04_02348;1001.peg.2348;gfam_206
CBS495_12779;1002.peg.12779;gfam_206
CBS130_10349;1003.peg.10349;gfam_206
CBS127_12288;1004.peg.12288;gfam_206
CBS168_04528;1005.peg.4528;gfam_206
CGGC5_4446;0002.peg.4435;gfam_208
GLRG_05912T0;0001.peg.5912;gfam_208
Cob_10729;0003.peg.10725;gfam_208
CH063_03798T0;0005.peg.3798;gfam_208
CT04_10550;1001.peg.10550;gfam_208
CBS495_05871;1002.peg.5871;gfam_208
CBS130_06671;1003.peg.6671;gfam_208
CBS127_11749;1004.peg.11749;gfam_208
CBS168_04704;1005.peg.4704;gfam_208
CS_08637;0004.peg.8637;gfam_208
GLRG_05484T0;0001.peg.5484;gfam_210
CGGC5_14022;0002.peg.13956;gfam_210
Cob_01803;0003.peg.1801;gfam_210
CS_11473;0004.peg.11473;gfam_210
CH063_08902T0;0005.peg.8902;gfam_210
CT04_10121;1001.peg.10121;gfam_210
CBS495_06070;1002.peg.6070;gfam_210
CBS130_02243;1003.peg.2243;gfam_210
CBS127_04862;1004.peg.4862;gfam_210
CBS168_09151;1005.peg.9151;gfam_210
CH063_13547T0;0005.peg.13547;gfam_211
CT04_03056;1001.peg.3056;gfam_211
CBS495_03242;1002.peg.3242;gfam_211
CBS130_01817;1003.peg.1817;gfam_211
CBS127_00860;1004.peg.860;gfam_211
CBS168_01291;1005.peg.1291;gfam_211
GLRG_09354T0;0001.peg.9354;gfam_211
CGGC5_6388;0002.peg.6368;gfam_211
CS_01418;0004.peg.1418;gfam_211
CT04_11247;1001.peg.11247;gfam_211
CBS495_03241;1002.peg.3241;gfam_211
CBS130_01818;1003.peg.1818;gfam_211
CBS127_00859;1004.peg.859;gfam_211
CBS168_01292;1005.peg.1292;gfam_211
CS_03040;0004.peg.3040;gfam_213
CT04_08368;1001.peg.8368;gfam_213
CBS495_07480;1002.peg.7480;gfam_213
CBS168_08378;1005.peg.8378;gfam_213
GLRG_10176T0;0001.peg.10176;gfam_214
GLRG_09589T0;0001.peg.9589;gfam_214
